12690	NA	NA	NA	NA	NA
15078	NA	NA	NA	NA	NA
19269	NA	NA	NA	NA	NA
 8134	 10894	 11435	25.629	23.0445	42.5
  215	NA	 48840	NA	20.8049	40
19534	NA	 25801	NA	18.6147	49.4588
19175	 87170	 86938	19.1814	20.4381	68.6326500000001
16320	  6134	 68151	51.4689	47.2416	40
 4787	 71088	 17601	34.7488	30.5627	45
 8685	NA	 12402	NA	24.0328	35
18521	NA	 90007	NA	25.6537	45
13954	NA	NA	NA	NA	NA
19856	 90952	 93094	24.2984	20.6544	66.2119999999999
17935	NA	 88012	NA	18.9815	45
 6284	NA	NA	NA	NA	NA
17268	 85621	NA	19.8385	NA	50
21122	100619	100569	19.0062	20.0986	70.2442
18681	NA	NA	NA	NA	NA
 5610	 16603	NA	51.1321	NA	40
21074	100509	100460	18.7269	19.8822	63.11175
 3020	 12030	 11268	17.8371	21.7905	53.5233
 6228	 25138	 24955	20.0438	20.7338	45
 2649	  8792	NA	24	NA	45
20052	NA	NA	NA	NA	NA
 1238	NA	NA	NA	NA	NA
10947	NA	 51804	NA	20.4381	50
19488	 93884	  1351	32.7611	27.0363	58.5427999999999
14935	NA	 76070	NA	25.5688	63.2752
  373	NA	NA	NA	NA	NA
 9648	NA	NA	NA	NA	NA
12398	 59998	NA	19.4497	NA	58.2012
14545	NA	 74490	NA	27.2964	45
23251	NA	NA	NA	NA	NA
17110	 82874	NA	23.0253	NA	45
19379	NA	NA	NA	NA	NA
 7741	NA	NA	NA	NA	NA
 7753	 11414	NA	19.0883	NA	45
 1153	NA	NA	NA	NA	NA
14007	NA	NA	NA	NA	NA
 9122	 41871	 42097	20.6763	19.6797	47.5
 3410	NA	NA	NA	NA	NA
12412	NA	 59941	NA	19.8193	64.2772
 4654	 12446	NA	58.7105	NA	55
 4440	NA	NA	NA	NA	NA
 3068	NA	 12134	NA	18.9651	60.8604
19596	NA	 90858	NA	19.7262	63.9048
17982	NA	NA	NA	NA	NA
 9805	NA	 44550	NA	19.2416	40
17666	NA	NA	NA	NA	NA
16261	NA	NA	NA	NA	NA
13793	NA	NA	NA	NA	NA
15971	 68342	 28309	21.8344	17.0596	55.4504
  437	 88913	   554	28.2601	22.9076	47.32375
17478	 84368	 83318	27.5565	22.2615	49.8525
  896	NA	  2197	NA	19.477	62.908
14744	 76358	NA	18.7844	NA	50
20914	NA	NA	NA	NA	NA
13396	NA	 81925	NA	19.6495	40
 4315	 16722	 17241	24.408	21.5442	45
22319	102985	NA	23.4113	NA	45
18995	 45419	 70245	56.9199	53.9165	40
16220	NA	NA	NA	NA	NA
16607	NA	NA	NA	NA	NA
15028	 77140	 76999	18.7954	20.1178	62.694
 4061	NA	NA	NA	NA	NA
13164	NA	NA	NA	NA	NA
  625	NA	  1405	NA	18.9432	60.7728
10663	NA	NA	NA	NA	NA
 3522	NA	 12879	NA	28.0848	50
 2660	NA	NA	NA	NA	NA
 4349	 86349	 17806	21.3936	18.9459	42.5
  968	NA	NA	NA	NA	NA
22315	103242	NA	19.2224	NA	45
11721	 56318	NA	19.1485	NA	64.406
17974	 85913	 85757	34.3436	35.0746	47.5
 4465	 86122	 17531	25.5469	23.948	45
  377	   562	   557	17.8207	17.8672	50
  889	NA	NA	NA	NA	NA
17606	 83333	 46831	24.2108	21.629	45
 6412	 25909	NA	20.2382	NA	69.0472
23069	NA	NA	NA	NA	NA
21527	NA	101875	NA	21.6428	58.5712
15843	NA	 80935	NA	21.1855	59.2579999999999
 7647	NA	 11064	NA	19.7098	40
 8442	 11350	NA	26.4559	NA	40
15422	 78919	 78522	19.1786	22.1519	66.35235
18475	NA	NA	NA	NA	NA
23024	106136	NA	26.4722	NA	68.1112
22562	103435	103846	26.3135	22.4613	47.5
11672	 56122	NA	19.5619	NA	62.7524
11355	NA	NA	NA	NA	NA
 3934	 14613	 13971	26.3108	30.6256	45.8426
14791	 76119	NA	22.2122	NA	45
 4650	 18339	 18140	23.2882	24.1889	45
17329	 83294	NA	26.6393	NA	45
 3904	 15038	 15212	22.9405	21.7331	47.5
13598	  9660	NA	32.5613	NA	40
11259	NA	NA	NA	NA	NA
 6357	NA	NA	NA	NA	NA
15306	 78591	 77709	18.6065	20.8351	62.4285
  540	NA	  1138	NA	19.4223	59.3108
20788	 98875	 98877	21.6373	21.6318	47.5
14247	NA	 73584	NA	21.1526	45
19575	NA	NA	NA	NA	NA
 6300	 18823	NA	52.7857	NA	40
 5745	NA	 22980	NA	20.4462	40
10452	NA	NA	NA	NA	NA
12580	NA	NA	NA	NA	NA
18514	NA	 19760	NA	26.8447	40
17774	 49487	 49136	18.9925	20.0493	44.9716
12935	  6293	NA	23.6906	NA	35
 8034	  9626	NA	30.6831	NA	45
23110	NA	NA	NA	NA	NA
16130	NA	NA	NA	NA	NA
 7157	 27986	 28642	23.2964	20.1506	66.606
 7919	NA	NA	NA	NA	NA
17158	NA	 84294	NA	19.8549	45
18164	NA	 87957	NA	25.7166	40
14739	 76310	NA	19.0171	NA	50
   76	 43442	 44612	21.9575	18.8747	42.5
 9583	 42268	NA	22.7351	NA	40
16766	NA	NA	NA	NA	NA
 4189	NA	 14518	NA	33.7358	45
 4082	NA	 12888	NA	42.3709	45
17697	 85325	 85117	20.5668	21.4073	47.5
 8825	NA	 42062	NA	15.7974	40
 7343	NA	 28418	NA	24.345	63.62
 4018	NA	 14013	NA	33.0432	40
15810	NA	NA	NA	NA	NA
11788	NA	 56352	NA	20.9062	69.6248
11641	 55335	NA	18.6859	NA	58.2564
 3773	 42715	 14404	22.1821	23.4004	47.39085
22796	NA	NA	NA	NA	NA
19399	 89328	 89547	20.1944	19.0472	66.4832
14188	NA	 81888	NA	32.3888	45
13483	 10131	 81918	25.7358	22.7653	42.5
23158	107353	107390	18.6995	18.1875	64.476
18782	 53112	 92331	20.1232	22.1246	46.9993
 6661	 27531	 26534	17.3991	21.2403	61.897
 7394	NA	NA	NA	NA	NA
21132	NA	100611	NA	20.0711	64.7155999999999
 2348	NA	NA	NA	NA	NA
 4508	 14276	NA	43.269	NA	45
 2781	  9035	NA	26.716	NA	50
10693	NA	 51084	NA	20.3915	45
 3828	 14899	 14954	21.5906	21.336	52.5
14975	 76717	NA	21.6235	NA	63.494
17626	NA	NA	NA	NA	NA
22880	 87409	106416	19.5483	18.4887	63.1192
 6111	 56544	 24513	20.4764	20.4435	42.5
22127	102671	102599	19.937	20.8952	45
 3626	NA	NA	NA	NA	NA
19105	 94383	 94141	19.3977	21.6783	51.8597
10636	 51047	 51090	19.6879	19.3648	47.5
 7269	NA	 28842	NA	20.8734	64.4936
22475	NA	NA	NA	NA	NA
  869	NA	NA	NA	NA	NA
 2747	  9203	NA	24.0794	NA	45
10925	NA	 51508	NA	22.4449	45
12210	NA	 93063	NA	18.8556	54.4223999999999
18007	 83736	 85012	32.397	29.8426	47.5
 2420	NA	  7510	NA	20.5202	40
15949	NA	NA	NA	NA	NA
21513	 93485	NA	20.1807	NA	55.2772
 6303	 78903	NA	22.538	NA	35
 3372	NA	 13646	NA	18.8693	45
11469	NA	NA	NA	NA	NA
19040	 94025	 93932	20.5339	21.4264	47.5
20170	NA	 13295	NA	31.1841	40
13648	NA	 82306	NA	23.499	40
14397	 44270	 70064	40.6379	35.7809	45
 5748	NA	 23177	NA	19.2772	40
20270	 85959	 84512	20.1396	23.5811	43.77925
19726	 93012	NA	18.4696	NA	58.1216000000001
16172	  7147	NA	37.6783	NA	40
 3256	 12590	NA	21.9028	NA	45
 6952	NA	 27768	NA	20.5859	57.6564
 4743	NA	NA	NA	NA	NA
 7152	NA	 28576	NA	20.4161	63.3356
21584	 42767	 41413	20.0821	21.6646	44.70875
 3044	  9134	  9994	32.1013	27.3019	47.5
 2012	NA	  6898	NA	16.4326	40
 5797	NA	NA	NA	NA	NA
14853	 72011	NA	43.666	NA	45
13587	NA	NA	NA	NA	NA
 7104	NA	NA	NA	NA	NA
10651	    36	NA	26.4121	NA	40
16030	 69155	 68686	17.5797	20.6735	69.2654999999999
17347	 84628	 84310	22.8419	24.7831	47.0294
15898	NA	NA	NA	NA	NA
15683	 81040	 81131	17.0075	16.2683	62.0516000000001
 1677	NA	NA	NA	NA	NA
 2473	  7759	NA	25.0404	NA	50
 8595	NA	NA	NA	NA	NA
12242	 26749	NA	18.6284	NA	53.5136
12502	 27041	 59958	23.1403	21.6235	63.4724
22928	NA	NA	NA	NA	NA
18470	 85460	 48764	39.2362	38.3436	45
21365	NA	NA	NA	NA	NA
15315	NA	 77526	NA	22.0725	60.71
13003	NA	NA	NA	NA	NA
 4851	 19058	 18886	23.7262	24.4818	47.5
22563	NA	103631	NA	24.616	45
21892	NA	NA	NA	NA	NA
 4238	 13533	 13707	41.5934	40.6215	47.5
 7142	 28028	 95649	23.1595	18.6448	63.3914
19956	 93548	NA	19.8631	NA	59.4524
10842	NA	NA	NA	NA	NA
17306	 85690	NA	20.4079	NA	45
 1743	NA	  6107	NA	16.8871	40
16264	NA	NA	NA	NA	NA
10217	NA	NA	NA	NA	NA
 4231	NA	 15071	NA	31.4114	40
16306	NA	 10342	NA	28.5804	35
14915	NA	NA	NA	NA	NA
 1329	NA	NA	NA	NA	NA
10918	 52186	 51523	17.232	22.1519	45.54005
20711	NA	NA	NA	NA	NA
17504	NA	NA	NA	NA	NA
 2534	NA	NA	NA	NA	NA
 8482	  7158	NA	45.5825	NA	40
16293	NA	NA	NA	NA	NA
10838	NA	 51405	NA	20.167	45
18718	 92142	 91845	21.1636	22.8227	47.17045
 8379	 12433	 11358	20.8186	26.3518	40.2334
 5357	 15181	NA	54.768	NA	40
12705	NA	NA	NA	NA	NA
13170	NA	NA	NA	NA	NA
18399	 90294	 75596	20.679	20.9172	47.5
 8981	NA	 82612	NA	16.8925	35
 3223	 12266	 12502	22.5489	21.4346	50
19590	NA	 89691	NA	22.2313	64.0748
 8557	NA	NA	NA	NA	NA
 5280	 19851	NA	27.9863	NA	40
22113	102565	102773	19.8905	17.3361	47.5
 2599	  6496	  7304	33.1307	26.6283	44.2488
16738	NA	NA	NA	NA	NA
 6766	 25905	NA	26.256	NA	58.976
 4229	NA	NA	NA	NA	NA
 3373	 68277	NA	53.8344	NA	35
21603	NA	NA	NA	NA	NA
22785	106183	104798	17.9466	19.6358	65.777
22336	102655	102612	29.1499	29.7742	45
 9949	 46293	 44702	19.6277	23.7126	43.45755
10882	NA	NA	NA	NA	NA
10153	NA	 46814	NA	23.6851	45
 8605	NA	NA	NA	NA	NA
18817	NA	 92114	NA	22.2779	45
  595	NA	NA	NA	NA	NA
 3927	 14399	NA	27.4524	NA	45
12801	NA	NA	NA	NA	NA
16493	NA	NA	NA	NA	NA
21316	101201	NA	22.256	NA	46.976
 7759	  6613	NA	41.7933	NA	35
 2342	NA	NA	NA	NA	NA
12833	NA	NA	NA	NA	NA
18685	NA	NA	NA	NA	NA
21196	NA	100803	NA	21.0568	64.7728
 6680	NA	NA	NA	NA	NA
  538	 53542	NA	20.9035	NA	51.386
12219	  1913	 58402	20.5914	22.1793	53.16465
 7730	NA	NA	NA	NA	NA
 8180	NA	NA	NA	NA	NA
10154	 47044	 47488	22.8912	21.8344	45
13559	 82436	 81960	19.2799	24.1944	43.04275
22695	NA	104541	NA	20.1342	60.4632
19909	 93387	 93065	19.7152	21.8809	62.7485500000001
11850	106433	 56967	20.5503	18.3901	62.6796
 7751	 11305	NA	19.6715	NA	35
23145	NA	NA	NA	NA	NA
 4977	 20778	 20555	17.6591	18.5955	45
20657	NA	 86142	NA	27.7207	40
11302	NA	NA	NA	NA	NA
 8667	NA	NA	NA	NA	NA
15011	 52355	NA	26.1793	NA	54.2828
13473	 78384	  8958	31.7837	31.8796	42.5
  343	NA	   345	NA	19.9973	45
12951	NA	 68198	NA	21.7604	40
 1399	NA	NA	NA	NA	NA
 5055	 17543	 18411	35.8577	30.9569	45
10350	 43639	NA	36.6324	NA	45
  381	   598	   538	17.087	18.1657	49.96065
13027	NA	NA	NA	NA	NA
 4365	 17761	 17432	19.2143	21.5004	46.85695
 7812	NA	  6972	NA	39.6441	35
18343	 91721	 20187	15.3237	20.3915	45.4661
20217	 84257	 84762	22.0808	19.2361	42.5
 4751	NA	 15500	NA	41.8097	40
11929	106588	NA	20.9829	NA	51.0683999999999
19948	NA	NA	NA	NA	NA
16560	NA	 73023	NA	18.8693	40
 1606	NA	NA	NA	NA	NA
 6705	 25726	 26926	26.0999	20.6023	63.3468
  548	NA	NA	NA	NA	NA
12466	 60292	NA	18.7187	NA	63.8748000000001
 3485	NA	 14104	NA	18.5107	45
14263	NA	 72464	NA	22.4285	45
 4156	NA	NA	NA	NA	NA
 7970	  8509	NA	35.4059	NA	35
18568	NA	 99955	NA	19.0856	40
19808	NA	 89367	NA	27.9781	64.9123999999999
 4236	 12286	NA	49.1143	NA	45
 2159	  6927	NA	18.2724	NA	40
10230	 49629	NA	18.4695	NA	40
 8589	NA	NA	NA	NA	NA
 9133	  9089	NA	45.7577	NA	35
 6017	NA	 22448	NA	29.1143	40
 1678	NA	NA	NA	NA	NA
 7998	NA	NA	NA	NA	NA
 9921	 46733	NA	17.8973	NA	40
 7242	 28581	 29318	21.3854	17.8125	66.3542
16821	 82776	NA	18.757	NA	45
23308	108011	107995	18.0945	18.1875	66.936
 5230	 19481	 19597	28.6243	28.0904	45
 3342	NA	 11925	NA	27.3758	45
16203	 10343	NA	25.4236	NA	35
 8865	NA	NA	NA	NA	NA
 7020	NA	NA	NA	NA	NA
 5949	 23488	 24056	21.3115	18.8036	45
18632	 92110	 91746	20.2957	22.2588	47.01845
18016	NA	NA	NA	NA	NA
22149	102741	102513	20.1287	22.8583	46.6352
 9230	NA	NA	NA	NA	NA
18361	 88180	 98806	28.9446	23.7838	47.4196
12206	NA	NA	NA	NA	NA
23002	 87374	NA	24.4354	NA	41.2583999999999
11500	  1293	 54918	17.1143	18.6311	50.9701999999999
10108	 47380	 46091	21.1499	24.0712	46.53935
 3778	 12757	NA	34.9952	NA	50
 3710	NA	 14668	NA	20.063	45
 6421	 25749	NA	20.9692	NA	64.8768
17596	 47848	 85359	19.091	18.3874	47.5
23097	106417	107215	26.4969	18.809	60.78025
13950	NA	NA	NA	NA	NA
 9588	NA	 42742	NA	19.143	50
14649	NA	 75342	NA	23.6358	45
 4692	 13769	NA	51.1622	NA	50
 1314	NA	NA	NA	NA	NA
13752	NA	NA	NA	NA	NA
13387	NA	NA	NA	NA	NA
 4270	 17042	 17011	21.4154	21.6208	50
18359	 88205	 88437	28.7694	27.2471	47.5
 1189	NA	NA	NA	NA	NA
 2846	  6766	NA	38.4503	NA	40
 4192	 46272	NA	23.625	NA	35
10464	 50245	 50659	21.2841	18.6256	50
10457	NA	NA	NA	NA	NA
18121	 84904	NA	33.4127	NA	40
  823	NA	NA	NA	NA	NA
 2129	NA	NA	NA	NA	NA
 5325	 18885	NA	33.4922	NA	45
14799	 76866	 76181	16.2135	21.7987	45.2074
15984	 69116	NA	17.9275	NA	61.29
11463	 54836	NA	18.2533	NA	58.9868
17629	NA	NA	NA	NA	NA
10604	 51130	 50805	17.8124	20.5995	49.10645
17996	 88434	 87884	18.2888	21.2074	46.5407
19137	 87194	 94307	18.0288	21.1089	51.45995
 8389	NA	 12898	NA	17.8234	35
15043	NA	NA	NA	NA	NA
17223	NA	 84230	NA	22.2094	45
19443	 23268	NA	29.243	NA	59.028
12536	NA	NA	NA	NA	NA
 3968	 10482	NA	51.6851	NA	50
 1032	NA	NA	NA	NA	NA
 2665	NA	NA	NA	NA	NA
15589	 80594	NA	18.7598	NA	56.9608000000001
18198	 88229	 88206	24.6762	24.7803	47.5
22853	106426	106230	17.6263	19.7481	64.6955
11235	 53016	 52362	19.8577	23.1513	48.8532
20885	NA	 99016	NA	24.0712	45
20634	NA	NA	NA	NA	NA
12504	102172	107945	18.7132	18.8364	60.2536
17770	NA	NA	NA	NA	NA
17828	NA	 82924	NA	38.7488	45
16869	NA	NA	NA	NA	NA
 9104	 42329	NA	18.5298	NA	40
21467	101832	NA	19.1732	NA	64.3072000000001
11885	 57003	 57023	19.0171	18.8857	60.8056000000001
 6562	 25025	 26463	26.4559	19.6961	61.8161000000001
 4912	 19514	 51940	22.4558	15.5126	41.5284
 4448	 16573	 16427	29.2923	30.2505	47.5
19430	101088	NA	20.9117	NA	56.3532
17748	NA	NA	NA	NA	NA
18784	 93888	 92533	16.8186	21.0787	45.86995
14211	 73642	 73648	19.7783	19.7071	50
 8758	NA	 73390	NA	16.6352	35
10435	NA	 44348	NA	36.4326	40
11555	NA	 52608	NA	29.6865	40
20809	 98637	 98845	26.7022	23.2799	47.5
22935	106829	106639	17.588	19.614	67.083
 8681	NA	  9066	NA	39.7947	40
 6824	NA	NA	NA	NA	NA
17703	NA	 83088	NA	34.8364	45
12837	NA	NA	NA	NA	NA
18449	 88156	 90076	31.1047	23.0472	48.47125
 6615	 26281	 27253	21.5935	17.4538	59.0946
 5094	 20021	 21447	23.8714	16.6735	43.90105
17289	 83213	NA	25.2348	NA	45
17387	NA	 85885	NA	21.5305	45
15569	NA	 79431	NA	19.0363	64.8548
17445	 85991	 86026	21.9521	21.7604	47.5
20686	NA	NA	NA	NA	NA
10751	NA	 47826	NA	35.1813	45
 2425	  8853	NA	17.3662	NA	40
18233	 44809	 83809	42.1026	37.7713	42.5
10770	NA	NA	NA	NA	NA
 9795	 41352	NA	25.8316	NA	45
17288	 84376	 84552	22.5161	21.358	50
14688	NA	 75641	NA	21.9576	45
14527	NA	NA	NA	NA	NA
20434	NA	 82862	NA	35.1047	45
 9798	 15780	NA	17.7139	NA	35
16189	 10802	NA	22.9076	NA	40
21554	 41408	 41954	20.8186	24.3669	43.72585
 6599	 27000	 26524	18.2533	20.2136	63.59925
16334	NA	NA	NA	NA	NA
22062	NA	NA	NA	NA	NA
 2944	 10143	  9322	24.7228	29.1855	50.76865
15269	NA	NA	NA	NA	NA
21047	NA	NA	NA	NA	NA
 3808	NA	 44639	NA	17.6481	35
18590	NA	 90399	NA	24.23	45
11875	 57069	106801	18.653	17.9767	57.7594
 8381	 11832	NA	23.7317	NA	35
 3953	 11506	NA	46.6393	NA	45
 6314	NA	NA	NA	NA	NA
  234	 47329	    40	26.2697	18.1985	48.4644
13774	 73014	 72884	19.9726	21.8261	47.07325
18735	NA	NA	NA	NA	NA
 3003	 11345	 10895	20.4955	22.631	51.93225
18821	 90563	 91893	26.6037	23.7509	47.5
19160	NA	NA	NA	NA	NA
10494	NA	NA	NA	NA	NA
23004	NA	NA	NA	NA	NA
17075	NA	NA	NA	NA	NA
16602	NA	NA	NA	NA	NA
21601	NA	NA	NA	NA	NA
 8268	  9187	  9458	34.3983	33.8918	42.5
17102	NA	NA	NA	NA	NA
22074	102584	 49353	19.08	24.4764	42.8018
12625	NA	NA	NA	NA	NA
20048	NA	NA	NA	NA	NA
17437	 82885	 84766	30.946	24.2327	46.64335
13236	NA	 81373	NA	16.6708	40
21458	NA	101780	NA	19.3649	62.4596
 9672	 42383	 42829	24.3614	20.9007	47.5
 7474	NA	NA	NA	NA	NA
 5183	 19788	 21671	26.1739	16.7447	45.2854
16357	NA	NA	NA	NA	NA
15027	NA	NA	NA	NA	NA
 4002	 44204	 16029	23.7152	20.334	45
16446	NA	NA	NA	NA	NA
10302	 49494	 48832	20.9637	22.8173	47.0732
11825	 55041	 56707	25.0568	19.5154	61.5849
   40	 43473	 43918	19.8823	18.5736	42.5
 2675	  9380	NA	22.0178	NA	50
17702	 47137	 48046	22.7215	20.6161	42.5
  659	  1487	  1599	19.4525	17.0212	69.0526
18056	 49967	 87868	25.1882	23.2389	45
13721	 72916	 69505	19.4907	23.2197	46.1355
10940	 48378	 51334	38.8994	23.9042	50.0024
21863	NA	NA	NA	NA	NA
18169	NA	NA	NA	NA	NA
23093	107365	107230	16.5804	18.6611	65.9426499999999
19441	NA	NA	NA	NA	NA
 9284	NA	 41991	NA	22.0589	40
 2268	NA	NA	NA	NA	NA
20871	 99130	 98926	21.881	24.7803	49.05035
  837	NA	NA	NA	NA	NA
18046	NA	NA	NA	NA	NA
13184	NA	NA	NA	NA	NA
10504	NA	 48042	NA	29.4347	45
 6947	NA	NA	NA	NA	NA
17323	NA	NA	NA	NA	NA
  639	NA	NA	NA	NA	NA
20615	NA	NA	NA	NA	NA
10601	NA	NA	NA	NA	NA
21794	NA	NA	NA	NA	NA
 7659	 10505	 11051	22.527	19.759	45
 1950	NA	NA	NA	NA	NA
 4025	 15530	 16621	24.2547	17.9987	46.872
14520	 50225	 74862	27.6797	23.1431	47.5
11541	 46813	NA	56.1342	NA	59.4632
 7449	  8750	 10056	28.7118	20.679	45.9836
20856	NA	NA	NA	NA	NA
12776	NA	NA	NA	NA	NA
17768	 85377	NA	22.3463	NA	45
19826	 90814	NA	23.8987	NA	59.5948
21077	100199	100344	22.9924	21.5386	58.938
15537	 79373	 79160	18.7132	20.5366	49.5883
 4073	  9563	NA	59.1294	NA	45
19183	 94135	 94413	23.7783	21.1143	65.7148000000001
 9815	 44033	 16305	21.1937	15.822	42.31415
 6808	NA	NA	NA	NA	NA
  753	NA	NA	NA	NA	NA
18025	 88486	 98223	18.9924	23.8302	45.5811
22857	NA	NA	NA	NA	NA
17970	NA	NA	NA	NA	NA
11551	 52909	NA	28.0411	NA	59.8356
12051	 91075	 57615	18.6228	19.2142	64.3172
12289	 60091	NA	16.0301	NA	56.1204
22109	102568	102581	19.8768	19.7865	50
19949	NA	NA	NA	NA	NA
 9087	 79711	NA	18.2122	NA	35
12591	NA	NA	NA	NA	NA
22100	 49632	   138	23.4607	19.2909	45
19498	 89495	 90862	21.3032	17.7358	59.8652
23206	NA	NA	NA	NA	NA
 9112	NA	NA	NA	NA	NA
 8345	NA	NA	NA	NA	NA
 4518	 16353	 17344	31.6304	26.0342	44.7019
 1426	NA	NA	NA	NA	NA
  171	NA	NA	NA	NA	NA
 4620	NA	 16197	NA	34.4969	45
19591	 90999	 89799	19.0417	21.6892	65.2144499999999
 3549	NA	NA	NA	NA	NA
10144	NA	 12204	NA	49.6865	45
 9025	 42235	 13690	17.7933	20.7036	41.54485
 6996	NA	NA	NA	NA	NA
13243	NA	 81226	NA	19.6687	45
17415	NA	 45704	NA	21.2046	40
11562	NA	NA	NA	NA	NA
 1691	NA	NA	NA	NA	NA
  902	NA	NA	NA	NA	NA
 6875	 59696	NA	21.9823	NA	52.0708
 6909	 53864	 28322	17.6837	17.9302	61.7278
  340	NA	NA	NA	NA	NA
12687	NA	NA	NA	NA	NA
22638	NA	104489	NA	18.7433	62.0267999999999
 2966	NA	 10613	NA	23.8357	40
 5555	 22727	 22375	18.5763	20.3203	44.628
10237	 49459	 48623	19.0664	21.3744	44.346
17294	NA	NA	NA	NA	NA
 4171	NA	 17209	NA	17.7988	45
 7282	 28770	 29420	21.5085	18.2615	68.4600000000001
15524	NA	NA	NA	NA	NA
22573	 22223	 52937	21.1581	22.2396	55.79625
20586	 98394	 86716	18.7899	22.1109	46.3395
19521	NA	NA	NA	NA	NA
  616	   939	NA	29.1526	NA	61.6104
 1122	NA	NA	NA	NA	NA
 6645	NA	NA	NA	NA	NA
 5307	 17676	NA	40.0466	NA	40
 5516	 21546	NA	23.7016	NA	40
 7127	 28221	 28115	22.4175	22.798	67.569
17711	NA	NA	NA	NA	NA
 2909	NA	 10887	NA	20.6461	50
 3031	NA	NA	NA	NA	NA
20765	NA	 98908	NA	20.0575	45
22025	102623	102377	16.5859	19.1814	46.70225
 1621	NA	NA	NA	NA	NA
 8660	NA	 12798	NA	21.7687	35
 9747	 42793	 43678	23.0061	20.2737	45
18422	 89081	 90229	23.8741	20.8542	47.5
18152	 88699	 87949	20.6899	25.0267	48.3316
13035	  7948	NA	20.4354	NA	35
10610	 45707	 48309	37.2183	31.0609	46.9213
 4947	NA	NA	NA	NA	NA
11619	 55177	NA	19.6359	NA	67.4564
22653	103031	NA	34.6092	NA	57.5631999999999
20821	NA	 98957	NA	22.0698	45
 4644	 50276	 19273	23.143	18.653	45
13239	NA	NA	NA	NA	NA
18241	NA	 43446	NA	45.8673	35
 4515	 16634	 16568	29.8946	30.3545	47.5
10714	NA	NA	NA	NA	NA
20832	 98983	 90380	22.497	21.2677	42.5
13990	 72149	 70170	16.805	22.5353	47.63485
 7927	NA	 11020	NA	22.883	45
23062	NA	107072	NA	18.9021	64.6084
11753	NA	NA	NA	NA	NA
22342	103226	103103	20.4052	22.0534	49.6759
11952	NA	NA	NA	NA	NA
 1856	NA	NA	NA	NA	NA
 2449	NA	NA	NA	NA	NA
 9823	NA	NA	NA	NA	NA
 3588	NA	NA	NA	NA	NA
 9095	 78018	  7208	53.6838	53.0103	40
20106	NA	NA	NA	NA	NA
 5112	 19549	 20369	26.2861	22.5079	47.5
 8986	 42186	 42088	17.2895	17.8343	47.5
19376	NA	NA	NA	NA	NA
 1589	NA	NA	NA	NA	NA
 3745	NA	 73508	NA	26.5407	35
 2875	NA	NA	NA	NA	NA
 9701	NA	NA	NA	NA	NA
12470	 60217	 60251	19.269	18.998	56.458
 4249	 16846	 16961	21.5277	20.8159	52.5
 4842	 20493	 20460	16.9418	17.1225	45
15781	NA	NA	NA	NA	NA
14694	NA	NA	NA	NA	NA
 7022	NA	 26177	NA	28.8953	64.5812
14420	NA	 74606	NA	22.4339	45
 1975	NA	NA	NA	NA	NA
17575	NA	NA	NA	NA	NA
 4212	NA	 14971	NA	31.2854	45
 5775	 22511	NA	23.6359	NA	40
21966	NA	NA	NA	NA	NA
21612	NA	 41432	NA	22.6228	45
23162	 59014	107337	18.5818	18.8802	61.4239999999999
19563	 90970	 89728	18.2368	21.0595	64.23405
22712	NA	NA	NA	NA	NA
11060	NA	 50785	NA	30.7324	45
 1001	NA	NA	NA	NA	NA
11325	 21528	 53601	24.5694	18.527	55.84
 2515	NA	NA	NA	NA	NA
 3798	 13555	 73392	29.4347	28.6434	42.5
14786	 76454	 76069	19.677	22.5681	46.55445
11114	NA	 48812	NA	41.7687	45
  266	NA	NA	NA	NA	NA
22299	102846	103191	24.5968	18.6338	49.5185
 9166	NA	NA	NA	NA	NA
11991	NA	 56661	NA	23.6933	49.2268
14867	 76321	 75986	22.026	24.4052	46.8104
10170	NA	NA	NA	NA	NA
12946	NA	NA	NA	NA	NA
20116	NA	NA	NA	NA	NA
17066	 84205	 43135	18.3956	18.768	45
19705	 91046	 91224	20.7392	19.8768	69.232
22847	106210	106197	19.8302	19.9096	69.4796
  637	NA	NA	NA	NA	NA
15004	 76509	 21986	23.9726	22.987	60.4192
14543	 75097	 75409	21.9192	20.1834	50
19157	NA	 85399	NA	54.2341	40
 4566	 17653	 18247	25.2211	21.681	45
10195	 47844	 48141	22.1464	21.4017	47.5
22242	NA	NA	NA	NA	NA
  954	NA	NA	NA	NA	NA
10024	NA	NA	NA	NA	NA
 7123	 28396	 28609	21.4674	20.282	68.5012
22672	NA	104358	NA	21.5715	62.7139999999999
 5237	 21100	NA	20.6489	NA	40
 9669	NA	 41288	NA	23.1458	40
13792	 73145	 70358	18.9733	23.7399	48.1167
 2518	NA	  6918	NA	26.3135	45
 4584	NA	 47537	NA	29.7549	35
12413	NA	NA	NA	NA	NA
17977	 85415	 86842	27.1649	22.2176	47.5
 7447	 10092	  9490	21.2895	24.5421	48.8737
16776	 12878	NA	27.0856	NA	35
14219	NA	 80428	NA	38.0124	45
15579	NA	 78793	NA	24.3094	55.7624
16297	 11901	 81395	20.2491	28.3997	36.4247
17499	NA	NA	NA	NA	NA
11224	 52018	 52779	25.0787	21.117	50
 5311	 20954	 21245	23.2416	22.1136	47.5
16801	NA	NA	NA	NA	NA
 2175	NA	  7553	NA	30.5352	40
 1171	NA	NA	NA	NA	NA
 5518	NA	NA	NA	NA	NA
 3017	NA	NA	NA	NA	NA
