20558	w	20637	45	1
10281	w	10456	45	1
230	w	  282	45	1
20507	w	20654	45	1
4001	w	 4586	45	1
207	w	  287	45	1
14046	w	14318	45	1
14047	w	14322	45	1
4151	w	 4592	45	1
17243	w	18016	45	1
14201	w	14327	45	1
17601	w	18018	45	1
9886	w	10497	45	1
14224	w	14332	45	1
10038	w	10505	45	1
10383	w	10506	45	1
10021	w	10514	45	1
286	w	  297	45	1
14111	w	14344	45	1
18002	w	18039	45	1
17704	w	18041	45	1
10262	w	10541	45	1
14163	w	14353	45	1
17916	w	18043	45	1
10123	w	10545	45	1
17924	w	18044	45	1
17949	w	18049	45	1
262	w	  310	45	1
17953	w	18076	45	1
14342	w	14368	45	1
20416	w	20685	45	1
17874	w	18087	45	1
17922	w	18085	45	1
277	w	  315	45	1
17843	w	18089	45	1
10380	w	10584	45	1
275	w	  318	45	1
14155	w	14377	45	1
10154	w	10585	45	1
10510	w	10587	45	1
10232	w	10590	45	1
20255	w	20688	45	1
20430	w	20691	45	1
4559	w	 4682	45	1
20542	w	20692	45	1
9921	w	10598	45	1
14118	w	14381	45	1
14273	w	14382	45	1
201	w	  324	45	1
17892	w	18134	45	1
10087	w	10618	45	1
14082	w	14408	45	1
243	w	  327	45	1
14250	w	14412	45	1
14066	w	14417	45	1
21805	w	22189	45	1
21997	w	22190	45	1
22095	w	22191	45	1
14193	w	14426	45	1
14343	w	14427	45	1
10121	w	10632	45	1
4525	w	 4732	45	1
20275	w	20722	45	1
311	w	  339	45	1
14069	w	14447	45	1
3858	w	 4756	45	1
177	w	  340	45	1
18072	w	18163	45	1
17482	w	18172	45	1
20508	w	20735	45	1
14357	w	14461	45	1
3962	w	 4810	45	1
4743	w	 4805	45	1
320	w	  355	45	1
3870	w	 4812	45	1
123	w	  357	45	1
9949	w	10725	45	1
10271	w	10726	45	1
14088	w	14482	45	1
14170	w	14481	45	1
14014	w	14483	45	1
10237	w	10731	45	1
10460	w	10759	45	1
10090	w	10767	45	1
10115	w	10771	45	1
9832	w	10780	45	1
20293	w	20760	45	1
4155	w	 4906	45	1
10269	w	10814	45	1
20661	w	20775	45	1
4553	w	 4949	45	1
10132	w	10826	45	1
3895	w	 4950	45	1
18234	w	18323	45	1
4295	w	 4978	45	1
4903	w	 4986	45	1
4464	w	 4992	45	1
10528	w	10850	45	1
4707	w	 4994	45	1
10461	w	10853	45	1
10754	w	10856	45	1
20546	w	20797	45	1
14542	w	14576	45	1
10740	w	10861	45	1
4301	w	 5040	45	1
10715	w	10888	45	1
4383	w	 5053	45	1
14084	w	14608	45	1
10278	w	10914	45	1
18065	w	18425	45	1
294	w	  421	45	1
10686	w	10986	45	1
10742	w	11020	45	1
14337	w	14714	45	1
14659	w	14717	45	1
20545	w	20883	45	1
306	w	  433	45	1
18364	w	18520	45	1
14672	w	14718	45	1
20611	w	20912	45	1
10957	w	11072	45	1
14610	w	14746	45	1
22332	w	22410	45	1
14384	w	14750	45	1
22278	w	22412	45	1
14679	w	14752	45	1
22307	w	22433	45	1
21939	w	22434	45	1
22151	w	22436	45	1
11062	w	11109	45	1
10812	w	11111	45	1
20896	w	20934	45	1
14563	w	14806	45	1
5167	w	 5337	45	1
18359	w	18670	45	1
20741	w	20952	45	1
5154	w	 5346	45	1
11013	w	11152	45	1
4700	w	 5349	45	1
18300	w	18678	45	1
18371	w	18679	45	1
233	w	  472	45	1
447	w	  473	45	1
20678	w	20958	45	1
10607	w	11167	45	1
18601	w	18694	45	1
4285	w	 5401	45	1
22476	w	22509	45	1
20946	w	20981	45	1
22498	w	22511	45	1
11091	w	11199	45	1
4612	w	 5407	45	1
4551	w	 5406	45	1
22316	w	22513	45	1
22054	w	22515	45	1
22488	w	22516	45	1
14579	w	14871	45	1
4662	w	 5414	45	1
4751	w	 5415	45	1
446	w	  486	45	1
14723	w	14873	45	1
18653	w	18805	45	1
10701	w	11208	45	1
22411	w	22520	45	1
14698	w	14876	45	1
14762	w	14878	45	1
465	w	  501	45	1
18578	w	18810	45	1
18659	w	18825	45	1
22502	w	22547	45	1
18239	w	18829	45	1
20970	w	21009	45	1
18529	w	18830	45	1
4744	w	 5489	45	1
11087	w	11301	45	1
20642	w	21028	45	1
18452	w	18840	45	1
4526	w	 5520	45	1
20812	w	21030	45	1
22049	w	22567	45	1
5462	w	 5521	45	1
22534	w	22569	45	1
4558	w	 5525	45	1
18296	w	18863	45	1
5189	w	 5560	45	1
4524	w	 5571	45	1
11183	w	11346	45	1
5413	w	 5576	45	1
10459	w	11388	45	1
18301	w	18919	45	1
18477	w	18928	45	1
18078	w	18959	45	1
20695	w	21091	45	1
18710	w	18999	45	1
18748	w	19002	45	1
18752	w	19010	45	1
18896	w	19048	45	1
18459	w	19051	45	1
18489	w	19053	45	1
18793	w	19074	45	1
18270	w	19075	45	1
20974	w	21141	45	1
18974	w	19083	45	1
18943	w	19088	45	1
11531	w	11611	45	1
19037	w	19121	45	1
14777	w	15253	45	1
10764	w	11661	45	1
19131	w	19171	45	1
18822	w	19205	45	1
18375	w	19204	45	1
18404	w	19251	45	1
469	w	  643	45	1
21010	w	21210	45	1
18985	w	19268	45	1
11518	w	11782	45	1
11582	w	11819	45	1
18938	w	19382	45	1
18989	w	19388	45	1
5743	w	 6197	45	1
6131	w	 6202	45	1
18566	w	19434	45	1
18325	w	19441	45	1
18467	w	19518	45	1
5458	w	 6361	45	1
23022	w	23069	45	1
11352	w	12126	45	1
11390	w	12144	45	1
11967	w	12305	45	1
12104	w	12337	45	1
15542	w	15863	45	1
18595	w	20045	45	1
6338	w	 6589	44.9979	1
22976	w	23131	44.9965	1
635	w	  822	44.9925	1
14113	w	14442	44.9897	1
22774	w	23151	44.9487	1
22131	w	22481	44.9432	1
9815	w	10457	44.9158	1
16670	w	16911	44.8994	1
7513	w	 9356	44.8967	1
5241	w	 6284	44.8966	1
19625	w	19676	44.8952	1
20909	w	21344	44.8721	1
11591	w	12192	44.8392	1
17124	w	17888	44.8365	1
416	w	  639	44.8282	1
23173	w	23259	44.8275	1
21162	w	21192	44.8152	1
8058	w	 8523	44.7953	1
19173	w	19891	44.7899	1
97	w	  423	44.7625	1
20187	w	20282	44.7543	1
16171	w	17072	44.7406	1
2382	w	 2583	44.7324	1
19201	w	19577	44.7235	1
6189	w	 6826	44.7111	1
8698	w	 9371	44.6996	1
16762	w	17092	44.6694	1
4356	w	 4755	44.6557	1
29	w	  116	44.653	1
6495	w	 6741	44.6516	1
4065	w	 4946	44.6447	1
22317	w	22590	44.6393	1
19590	w	19671	44.6373	1
22904	w	22961	44.629	1
17081	w	17987	44.6283	1
17233	w	17493	44.6146	1
9675	w	 9927	44.6064	1
13128	w	13896	44.5845	1
21741	w	21892	44.5845	1
11066	w	11333	44.5763	1
22923	w	23117	44.5688	1
6421	w	 6830	44.5681	1
12923	w	13123	44.5653	1
21421	w	21520	44.5612	1
20110	w	20281	44.5599	1
22012	w	22140	44.5462	1
11668	w	12086	44.5462	1
22324	w	22432	44.5434	1
22791	w	23107	44.5393	1
22991	w	23110	44.5393	1
19513	w	19879	44.5311	1
12813	w	13285	44.5298	1
19102	w	19648	44.5277	1
6518	w	 6677	44.5223	1
17435	w	17946	44.5134	1
16162	w	16397	44.5051	1
6602	w	 6821	44.5017	1
19500	w	19731	44.4983	1
7755	w	 9446	44.4914	1
14157	w	14328	44.486	1
7887	w	 8932	44.4833	1
9139	w	10084	44.4805	1
18666	w	18915	44.475	1
216	w	  280	44.4668	1
19232	w	19664	44.4613	1
20846	w	21129	44.4573	1
6484	w	 6687	44.4442	1
19448	w	19651	44.4216	1
4086	w	 4546	44.4203	1
17044	w	17406	44.4093	1
17699	w	17884	44.4093	1
14840	w	15106	44.4086	1
22986	w	23118	44.4059	1
17069	w	17356	44.36	1
11815	w	12245	44.3512	1
20174	w	20539	44.319	1
22099	w	22711	44.3026	1
7959	w	 8790	44.2971	1
14122	w	14375	44.2971	1
365	w	  519	44.2943	1
6074	w	 6683	44.2916	1
7566	w	 8847	44.2779	1
574	w	  644	44.2676	1
5002	w	 6205	44.2615	1
16932	w	17495	44.256	1
13727	w	13900	44.2505	1
781	w	  865	44.2436	1
17219	w	17497	44.2396	1
4789	w	 5409	44.2259	1
13008	w	13219	44.204	1
17107	w	17408	44.1903	1
6618	w	 6746	44.1883	1
13780	w	14138	44.1794	1
748	w	  784	44.1794	1
11321	w	11783	44.1629	1
19456	w	19681	44.1513	1
6318	w	 6400	44.1267	1
16214	w	17022	44.1219	1
11888	w	12198	44.1204	1
14688	w	15424	44.0944	1
6138	w	 7182	44.0315	1
15695	w	15908	44.0157	1
509	w	  721	44.015	1
11016	w	11289	43.9959	1
4052	w	 4289	43.9932	1
21734	w	22200	43.9877	1
20195	w	20318	43.9849	1
11292	w	11790	43.9802	1
17061	w	17706	43.9795	1
18097	w	19077	43.9795	1
17509	w	17819	43.9493	1
22083	w	22798	43.9472	1
3922	w	 4607	43.9412	1
14056	w	14330	43.9384	1
19161	w	19888	43.937	1
10720	w	11025	43.9247	1
14130	w	14525	43.9138	1
11938	w	12068	43.9131	1
7523	w	 9513	43.8974	1
4398	w	 5350	43.8974	1
13914	w	14010	43.8864	1
830	w	  859	43.8755	1
15262	w	15436	43.8734	1
18136	w	19084	43.8371	1
20186	w	20317	43.8289	1
18054	w	19080	43.8289	1
8906	w	10245	43.8261	1
12988	w	13195	43.8234	1
5853	w	 6512	43.8173	1
14643	w	15025	43.8145	1
11539	w	12123	43.8084	1
12142	w	12314	43.8022	1
22286	w	22409	43.7906	1
11677	w	11999	43.7857	1
22327	w	22999	43.7817	1
4050	w	 4886	43.7687	1
13066	w	13217	43.7523	1
22351	w	22857	43.7474	1
11549	w	12307	43.7474	1
14776	w	15247	43.7433	1
20180	w	20323	43.7413	1
11922	w	12310	43.7371	1
15221	w	15337	43.7228	1
22910	w	23143	43.718	1
14744	w	15813	43.7112	1
14924	w	15524	43.7043	1
20815	w	21086	43.6783	1
15271	w	15357	43.6612	1
13405	w	13593	43.6345	1
6566	w	 6831	43.6133	1
21072	w	21292	43.5907	1
205	w	  279	43.5797	1
9877	w	10257	43.5606	1
19241	w	19874	43.5373	1
20369	w	20744	43.5277	1
17245	w	17668	43.5222	1
512	w	  743	43.5154	1
17373	w	17747	43.5059	1
22668	w	23227	43.5045	1
5903	w	 6658	43.4976	1
15742	w	15854	43.4894	1
21455	w	21476	43.4866	1
20198	w	20324	43.4784	1
21441	w	21483	43.4757	1
15346	w	15667	43.4716	1
16424	w	16910	43.4675	1
19223	w	19655	43.462	1
21904	w	22034	43.451	1
20566	w	20933	43.4483	1
15150	w	15255	43.4408	1
11799	w	12429	43.4373	1
8183	w	 9695	43.4264	1
16465	w	16731	43.4073	1
20297	w	20734	43.4045	1
20378	w	20740	43.3908	1
18212	w	18926	43.3826	1
6339	w	 6680	43.3566	1
4689	w	 5360	43.3553	1
7447	w	 8372	43.3005	1
11489	w	12184	43.2978	1
14640	w	15195	43.2793	1
20312	w	20690	43.2485	1
7415	w	 9463	43.2348	1
22931	w	22990	43.1883	1
14620	w	15294	43.1492	1
8877	w	 9511	43.1089	1
6510	w	 6896	43.1	1
18940	w	19787	43.0616	1
6638	w	 6750	43.0541	1
18525	w	19380	43.0383	1
3935	w	 4542	43.0349	1
17649	w	18048	43.0048	1
15304	w	15614	43	1
11791	w	12260	43	1
21012	w	21275	42.9808	1
22305	w	22620	42.9637	1
11322	w	12122	42.9323	1
4774	w	 5577	42.9254	1
18587	w	19254	42.92	1
5667	w	 6735	42.9192	1
19358	w	19866	42.8823	1
16240	w	16954	42.8789	1
17914	w	18322	42.857	1
7831	w	 8459	42.8515	1
6635	w	 6880	42.8467	1
6576	w	 6834	42.8405	1
22214	w	22863	42.837	1
6527	w	 6903	42.8269	1
4163	w	 5490	42.8268	1
6310	w	 6655	42.8221	1
11737	w	12301	42.8049	1
11722	w	12189	42.7803	1
20184	w	20322	42.7721	1
20405	w	20562	42.7557	1
21593	w	22018	42.7337	1
8046	w	 9502	42.7145	1
8096	w	 9970	42.7145	1
17054	w	17405	42.7009	1
16759	w	17410	42.7009	1
10061	w	10617	42.6763	1
7557	w	 8625	42.6708	1
22349	w	22826	42.6373	1
11627	w	12343	42.6167	1
14459	w	15157	42.6078	1
4799	w	 5405	42.564	1
6622	w	 6828	42.54	1
384	w	  714	42.5278	1
22685	w	23141	42.501	1
12099	w	12352	42.4709	1
18719	w	19394	42.4614	1
20918	w	21174	42.4483	1
9568	w	10483	42.4244	1
4539	w	 4889	42.4106	1
5279	w	 5686	42.4025	1
16846	w	17453	42.3888	1
219	w	  299	42.3723	1
15205	w	15817	42.3614	1
15316	w	15952	42.3457	1
20193	w	20673	42.3395	1
18198	w	19479	42.3238	1
22312	w	22626	42.3224	1
7604	w	 9439	42.2903	1
8569	w	10025	42.2847	1
