34249	142.4339	1	28819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34250	 79.6715	7	82759	83164	84118	84543	85820	85821	83500	NA	NA	NA	NA	NA	NA	NA
34251	 89.9466	2	50018	50017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34252	 96.8515	1	19413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34253	129.6975	7	54904	55122	56232	56420	56421	56927	57623	NA	NA	NA	NA	NA	NA	NA
34254	 91.3374	1	18284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34255	 57.0349	1	12592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34256	 69.3826	1	82965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34257	 30.2450	1	77881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34258	155.5181	1	74274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34259	 30.3710	2	68246	77897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34260	134.7707	1	27049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34261	 93.1335	1	74528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34262	183.4880	1	61689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34263	187.2690	1	3722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34264	184.7556	5	40458	40721	37883	33686	34477	NA	NA	NA	NA	NA	NA	NA	NA	NA
34265	 54.8611	1	12182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34266	 91.7125	1	98334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34267	111.1239	1	104110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34268	 33.0842	1	7270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34269	167.6879	2	65809	66286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34270	 56.5941	1	69619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34271	197.3689	2	63927	64421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34272	 74.2615	4	14315	14632	14892	15234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34273	 30.1465	1	6857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34274	183.4689	2	33550	34183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34275	 76.3121	1	44772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34276	180.0575	9	110925	111209	111426	111577	111762	111854	112062	112150	109219	NA	NA	NA	NA	NA
34277	 55.2170	1	69451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34278	 75.6988	1	15542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34279	 79.9206	1	46138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34280	 35.3977	1	8180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34281	148.2738	5	101963	102292	97741	97855	98005	NA	NA	NA	NA	NA	NA	NA	NA	NA
34282	 44.7118	1	9984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34283	157.9904	1	75242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34284	 49.2019	1	81988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34285	144.9802	1	95865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34286	 37.9165	2	6938	8935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34287	 86.1054	2	84912	86261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34288	195.3457	4	33698	34876	36599	37473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34289	 36.9856	1	8667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34290	110.4312	1	100159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34291	105.3279	3	74879	75828	76071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34292	120.1588	1	55320	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34293	 55.2772	2	12250	12251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34294	122.7543	2	24412	24411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34295	124.8378	6	53814	54830	55028	56132	56485	56826	NA	NA	NA	NA	NA	NA	NA	NA
34296	 28.3723	1	68214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34297	 75.9754	1	85609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34298	114.9377	1	53809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34299	112.3943	1	1047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34300	130.3929	2	25624	26080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34301	136.1697	1	93591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34302	 78.5927	5	42535	43187	43930	44276	45671	NA	NA	NA	NA	NA	NA	NA	NA	NA
34303	 37.8973	1	78357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34304	149.7112	1	105272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34305	182.3847	1	3040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34306	189.4730	2	108848	109506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34307	113.1389	5	75685	76102	76278	76720	77018	NA	NA	NA	NA	NA	NA	NA	NA	NA
34308	138.7625	1	69086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34309	 27.0664	1	68124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34310	190.4449	5	61114	61596	62298	62509	62988	NA	NA	NA	NA	NA	NA	NA	NA	NA
34311	193.6071	9	38131	39060	33256	33540	34199	35006	35007	35285	36544	NA	NA	NA	NA	NA
34312	 34.2615	1	78137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34313	 84.2409	1	17006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34314	152.5777	2	30461	30792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34315	185.1253	3	60869	61506	62006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34316	137.1526	1	27701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34317	 91.8385	4	85517	86404	86631	87943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34318	 24.2437	1	6208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34319	193.2813	3	3254	3884	63660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34320	 72.8542	3	42379	42521	43420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34321	143.0801	3	69041	69216	70689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34322	 22.1574	1	7670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34323	173.2129	4	65046	66393	66519	66864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34324	 40.2546	1	9227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34325	123.2225	1	78711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34326	196.4846	3	36109	36427	37044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34327	105.3279	5	19151	19692	19996	20656	21126	NA	NA	NA	NA	NA	NA	NA	NA	NA
34328	171.8467	1	40693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34329	 45.5715	1	81405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34330	154.7461	1	58352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34331	 26.7789	1	6518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34332	 40.5147	6	7138	7817	7532	8663	9277	9278	NA	NA	NA	NA	NA	NA	NA	NA
34333	 33.5359	1	7367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34334	 64.1916	4	11861	12407	13475	13692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34335	155.3374	6	28851	29226	29721	30202	30799	31283	NA	NA	NA	NA	NA	NA	NA	NA
34336	165.7851	1	111151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34337	 51.2580	2	81404	82202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34338	 70.3682	3	12558	41843	42578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34339	 42.0972	1	9604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34340	109.0459	3	75629	76288	76576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34341	111.6386	1	53292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34342	178.5407	1	33105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34343	 61.2156	2	69613	73051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34344	 72.1916	1	84169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34345	129.5113	1	79511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34346	 14.6064	1	5772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34347	193.1335	1	36450	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34348	141.2512	1	69287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34349	 76.5969	8	42135	41087	41462	41461	42825	42824	43665	44861	NA	NA	NA	NA	NA	NA
34350	118.7707	1	94401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34351	 74.3518	2	42705	43934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34352	 34.4011	2	7208	7534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34353	 85.3251	2	15795	17233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34354	104.6078	4	88183	88735	90005	91519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34355	115.4031	2	76423	54658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34356	108.0520	1	21654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34357	106.8747	4	75542	75832	76028	76277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34358	 29.7632	1	6818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34359	124.7228	2	56364	56810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34360	 40.8296	1	9372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34361	 46.0808	1	10560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34362	196.1971	7	34303	34535	34915	35447	35832	36130	36981	NA	NA	NA	NA	NA	NA	NA
34363	179.6797	1	60919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34364	 97.1745	1	98762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34365	 69.7823	1	41656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34366	196.8487	1	64155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34367	177.0431	1	67784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34368	 57.6208	1	12701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34369	171.9014	1	40714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34370	196.0876	5	61739	62826	63431	63742	63995	NA	NA	NA	NA	NA	NA	NA	NA	NA
34371	 23.9754	1	6186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34372	151.7399	1	30594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34373	157.2047	3	30279	30278	31620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34374	171.7454	1	40681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34375	 71.9617	2	82930	84129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34376	190.1164	1	35732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34377	 74.7871	1	81629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34378	150.6311	1	72634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34379	111.8741	3	52626	53025	53333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34380	 34.3874	1	7916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34381	 46.1547	1	10477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34382	198.2040	1	110288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34383	122.2149	1	1471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34384	118.8309	2	22659	23547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34385	 80.3368	5	42018	42330	41301	42969	46377	NA	NA	NA	NA	NA	NA	NA	NA	NA
34386	 84.8953	1	48336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34387	 35.1348	2	7323	8081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34388	171.4579	5	65103	65562	65912	66397	66637	NA	NA	NA	NA	NA	NA	NA	NA	NA
34389	103.4086	5	18160	18373	19020	19804	20813	NA	NA	NA	NA	NA	NA	NA	NA	NA
34390	108.2957	1	21718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34391	169.9521	1	40279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34392	198.5791	2	37194	37729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34393	 73.8617	3	41712	42985	43778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34394	 63.1923	1	41817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34395	 54.6913	1	82545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34396	155.7262	3	30440	31091	31353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34397	102.1711	1	51598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34398	198.3053	4	36299	36707	37609	37678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34399	196.8624	2	63712	64162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34400	186.7899	1	62361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34401	 83.4962	5	82967	84336	85720	83413	85121	NA	NA	NA	NA	NA	NA	NA	NA	NA
34402	180.5257	2	60709	3304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34403	 71.2799	1	42952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34404	167.9261	1	39817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34405	107.8166	1	76416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34406	 93.6099	2	49924	88287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34407	104.1889	1	91442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34408	 35.0281	1	78178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34409	 75.4031	3	79860	80397	81695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34410	102.6092	1	90382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34411	182.5243	1	61300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34412	197.0815	1	64345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34413	103.1567	6	18269	18512	19234	19235	19920	20757	NA	NA	NA	NA	NA	NA	NA	NA
34414	140.2491	1	53873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34415	154.7269	1	74160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34416	129.1335	1	57524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34417	 58.0370	1	12769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34418	120.4819	1	56143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34419	198.5982	2	63664	64253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34420	144.8843	1	55394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34421	157.1280	3	73924	74168	75122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34422	197.2758	6	34060	34471	34984	35479	36482	37222	NA	NA	NA	NA	NA	NA	NA	NA
34423	187.9069	1	62561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34424	 71.5154	1	14764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34425	177.5031	1	32898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34426	 31.5318	1	77973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34427	148.1588	1	71758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34428	105.5797	1	76103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34429	 62.0862	1	13361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34430	 47.3073	1	10695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34431	150.1848	2	96456	96542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34432	 44.9446	1	81353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34433	 55.5537	1	12342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34434	 30.9021	1	77933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34435	 68.2081	2	42066	41190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34436	140.9938	1	69251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34437	197.8672	1	64503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34438	 36.1725	1	8431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34439	 36.2081	1	8439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34440	115.1294	1	77197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34441	 50.1465	2	9290	11290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34442	104.2984	1	75941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34443	163.1650	3	64610	64994	65402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34444	 40.1780	1	78464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34445	 32.7775	1	7219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34446	176.7721	3	40237	37837	39164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34447	183.0828	5	32874	33175	33571	33838	34098	NA	NA	NA	NA	NA	NA	NA	NA	NA
34448	 14.4394	1	5767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34449	113.5168	1	100429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34450	 84.2190	1	48012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34451	197.2156	6	3859	3988	3382	4098	3580	3617	NA	NA	NA	NA	NA	NA	NA	NA
34452	 40.1205	1	9072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34453	 82.2779	6	82635	83127	84361	85895	85896	84867	NA	NA	NA	NA	NA	NA	NA	NA
34454	194.2697	9	39987	33069	33371	33938	34366	34800	35573	36234	36736	NA	NA	NA	NA	NA
34455	185.5305	2	61322	62089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34456	 36.6708	1	8579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34457	155.9425	1	74318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34458	 99.9343	1	75412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34459	 19.6550	1	7591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34460	172.0657	1	66710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34461	174.1109	1	5567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34462	 37.6564	1	78340	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34463	179.0801	1	60808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34464	177.0842	6	65526	66176	66477	67351	67352	67792	NA	NA	NA	NA	NA	NA	NA	NA
34465	198.9021	5	62797	62989	63102	64038	64315	NA	NA	NA	NA	NA	NA	NA	NA	NA
34466	 89.5058	5	84597	85681	83689	85352	86815	NA	NA	NA	NA	NA	NA	NA	NA	NA
34467	 80.0493	1	46174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34468	 67.5072	1	42381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34469	143.8549	1	2612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34470	167.7864	1	39788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34471	197.6126	2	36937	37280	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34472	 46.9596	1	10641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34473	 23.7153	1	6167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34474	155.4716	4	30188	30512	31013	31304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34475	121.9411	1	87356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34476	194.0835	2	36681	36680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34477	 33.4593	1	7351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34478	198.5325	3	36322	37572	37718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34479	120.7693	1	77790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34480	191.6304	5	67906	61611	62042	62975	63522	NA	NA	NA	NA	NA	NA	NA	NA	NA
34481	107.5592	1	21576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34482	154.1355	2	58071	58300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34483	141.5688	2	68916	69347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34484	 74.0917	1	80551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34485	 38.5188	3	68184	68313	78391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34486	 68.7283	1	14294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34487	195.0062	3	63463	63195	63277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34488	179.4497	1	60877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34489	168.3039	1	66400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34490	176.2382	1	112066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34491	192.5503	1	63182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34492	182.7515	3	108616	108789	108862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34493	149.7687	1	57665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34494	 69.6318	1	41585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34495	 40.1396	2	8655	9108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34496	197.6947	4	35592	36574	37527	37295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34497	 61.0349	8	68126	77883	78315	81506	82419	12753	13178	13177	NA	NA	NA	NA	NA	NA
34498	 84.4408	1	48129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34499	174.0616	5	38894	39496	40063	40763	37909	NA	NA	NA	NA	NA	NA	NA	NA	NA
34500	 34.5216	1	7977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34501	 26.7598	1	6508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34502	100.8241	1	75487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34503	170.6858	1	5409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34504	 71.1348	1	42886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34505	125.5688	2	55230	25051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34506	134.5572	1	59618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34507	197.7413	9	108615	109233	108847	108924	109100	109465	109677	109923	110159	NA	NA	NA	NA	NA
34508	172.0712	1	40737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34509	198.1629	1	64206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34510	 34.4641	1	7954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34511	 72.2930	1	14897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34512	109.5989	3	75752	76397	76653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34513	131.0116	4	87362	89773	91231	91230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34514	 65.1718	1	13824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
